L,a,b,label,name,hex
37.7913,60.3664,39.7464,RAL 3016,Rojo coral,#B32821
49.7851,47.7249,36.982,RAL 3016,Rojo coral,#B32821
42.1365,54.1449,38.1658,RAL 3016,Rojo coral,#B32821
39.2742,52.3821,34.1243,RAL 3016,Rojo coral,#B32821
36.0318,46.9039,27.2719,RAL 3016,Rojo coral,#B32821
36.2754,53.9361,46.1108,RAL 3016,Rojo coral,#B32821
39.1575,49.5809,31.4147,RAL 3016,Rojo coral,#B32821
43.097,51.4158,31.8008,RAL 3016,Rojo coral,#B32821
33.5449,49.77,34.8198,RAL 3016,Rojo coral,#B32821
45.2524,52.0633,35.1319,RAL 3016,Rojo coral,#B32821
31.7739,54.5315,30.0801,RAL 3016,Rojo coral,#B32821
35.1861,59.443,36.9902,RAL 3016,Rojo coral,#B32821
38.3591,59.9423,39.1727,RAL 3016,Rojo coral,#B32821
33.3248,59.4078,41.8642,RAL 3016,Rojo coral,#B32821
37.3434,56.2081,42.6057,RAL 3016,Rojo coral,#B32821
35.7739,55.1294,36.0919,RAL 3016,Rojo coral,#B32821
42.61,56.0001,39.0545,RAL 3016,Rojo coral,#B32821
42.7279,46.1533,38.4099,RAL 3016,Rojo coral,#B32821
33.4536,47.6164,34.4069,RAL 3016,Rojo coral,#B32821
40.9907,47.6823,40.1388,RAL 3016,Rojo coral,#B32821
30.2656,53.5825,44.021,RAL 3016,Rojo coral,#B32821
37.8264,55.2203,31.5689,RAL 3016,Rojo coral,#B32821
37.368,52.876,36.7015,RAL 3016,Rojo coral,#B32821
32.7286,48.3175,32.008,RAL 3016,Rojo coral,#B32821
40.5284,49.5389,35.1242,RAL 3016,Rojo coral,#B32821
43.4434,59.1359,46.4751,RAL 3016,Rojo coral,#B32821
38.5325,49.1727,46.4042,RAL 3016,Rojo coral,#B32821
41.3657,61.7373,40.5445,RAL 3016,Rojo coral,#B32821
56.567,62.3138,49.0214,RAL 3016,Rojo coral,#B32821
49.7268,60.6895,44.6974,RAL 3016,Rojo coral,#B32821
38.0015,59.3474,38.0269,RAL 3016,Rojo coral,#B32821
42.7809,51.288,38.6936,RAL 3016,Rojo coral,#B32821
40.858,41.4918,32.646,RAL 3016,Rojo coral,#B32821
36.9104,61.2572,51.6436,RAL 3016,Rojo coral,#B32821
46.2851,42.9274,38.166,RAL 3016,Rojo coral,#B32821
44.6376,53.0707,36.1189,RAL 3016,Rojo coral,#B32821
21.7676,47.072,41.2402,RAL 3016,Rojo coral,#B32821
42.0917,47.9872,37.8666,RAL 3016,Rojo coral,#B32821
50.2991,42.339,41.0762,RAL 3016,Rojo coral,#B32821
46.0333,51.8,38.7012,RAL 3016,Rojo coral,#B32821
33.7559,48.0943,39.466,RAL 3016,Rojo coral,#B32821
32.2381,59.5196,47.2336,RAL 3016,Rojo coral,#B32821
46.1184,55.483,41.2313,RAL 3016,Rojo coral,#B32821
38.0913,45.4294,31.5601,RAL 3016,Rojo coral,#B32821
41.5009,53.9185,31.7243,RAL 3016,Rojo coral,#B32821
37.3848,66.5959,40.0422,RAL 3016,Rojo coral,#B32821
47.6297,64.5347,48.0835,RAL 3016,Rojo coral,#B32821
33.3467,49.2696,26.9356,RAL 3016,Rojo coral,#B32821
32.0821,52.5169,34.1491,RAL 3016,Rojo coral,#B32821
42.8499,51.9202,42.5404,RAL 3016,Rojo coral,#B32821
51.7302,68.3957,41.1307,RAL 3016,Rojo coral,#B32821
32.9484,45.4984,35.1982,RAL 3016,Rojo coral,#B32821
33.9858,59.1857,43.177,RAL 3016,Rojo coral,#B32821
29.1163,54.14,32.9381,RAL 3016,Rojo coral,#B32821
39.0807,46.8083,36.146,RAL 3016,Rojo coral,#B32821
34.6947,54.0763,50.1411,RAL 3016,Rojo coral,#B32821
42.9685,61.356,48.5636,RAL 3016,Rojo coral,#B32821
38.8304,44.556,28.3865,RAL 3016,Rojo coral,#B32821
44.6219,63.3981,44.9341,RAL 3016,Rojo coral,#B32821
31.551,48.0391,38.2033,RAL 3016,Rojo coral,#B32821
39.157,42.4012,26.9953,RAL 3016,Rojo coral,#B32821
47.9263,55.3674,43.5478,RAL 3016,Rojo coral,#B32821
37.9047,55.0784,39.8267,RAL 3016,Rojo coral,#B32821
36.7492,49.3694,31.2208,RAL 3016,Rojo coral,#B32821
43.9096,45.7356,35.0607,RAL 3016,Rojo coral,#B32821
26.477,58.7171,42.1545,RAL 3016,Rojo coral,#B32821
43.2445,36.0913,29.6626,RAL 3016,Rojo coral,#B32821
41.9846,53.4185,46.6227,RAL 3016,Rojo coral,#B32821
42.6208,66.0756,33.0126,RAL 3016,Rojo coral,#B32821
39.6642,45.0073,39.6297,RAL 3016,Rojo coral,#B32821
35.0136,56.5228,41.0071,RAL 3016,Rojo coral,#B32821
44.722,58.4058,41.616,RAL 3016,Rojo coral,#B32821
35.404,52.1102,40.2068,RAL 3016,Rojo coral,#B32821
46.0441,54.1278,45.0552,RAL 3016,Rojo coral,#B32821
52.4535,75.8401,40.815,RAL 3017,Rosa,#E63244
55.3217,74.6286,45.8187,RAL 3017,Rosa,#E63244
47.183,60.2601,23.8614,RAL 3017,Rosa,#E63244
41.327,65.9839,38.431,RAL 3017,Rosa,#E63244
53.0711,69.0352,37.4275,RAL 3017,Rosa,#E63244
53.1436,90.6783,47.2077,RAL 3017,Rosa,#E63244
45.108,66.8819,38.8721,RAL 3017,Rosa,#E63244
37.936,71.7877,33.6275,RAL 3017,Rosa,#E63244
55.6075,78.172,46.3343,RAL 3017,Rosa,#E63244
48.7066,66.6523,27.5754,RAL 3017,Rosa,#E63244
52.4198,73.1352,34.9755,RAL 3017,Rosa,#E63244
56.7823,86.9847,40.5807,RAL 3017,Rosa,#E63244
45.9804,50.3135,27.4206,RAL 3017,Rosa,#E63244
55.4884,54.5087,16.1569,RAL 3017,Rosa,#E63244
55.271,59.4186,32.8608,RAL 3017,Rosa,#E63244
54.4357,62.5035,29.8815,RAL 3017,Rosa,#E63244
41.6788,63.5591,34.9111,RAL 3017,Rosa,#E63244
46.1349,58.7121,33.8801,RAL 3017,Rosa,#E63244
50.2026,66.5922,35.7885,RAL 3017,Rosa,#E63244
37.72,60.4371,32.7948,RAL 3017,Rosa,#E63244
55.4683,63.5013,34.1519,RAL 3017,Rosa,#E63244
51.0202,61.0463,32.1534,RAL 3017,Rosa,#E63244
49.0684,66.9749,24.912,RAL 3017,Rosa,#E63244
58.029,72.1379,31.1409,RAL 3017,Rosa,#E63244
44.8526,65.6151,40.8189,RAL 3017,Rosa,#E63244
53.8459,70.8721,22.855,RAL 3017,Rosa,#E63244
55.2326,68.7696,33.1421,RAL 3017,Rosa,#E63244
46.8402,61.8434,31.482,RAL 3017,Rosa,#E63244
45.112,48.0511,24.0515,RAL 3017,Rosa,#E63244
52.6231,77.0256,41.241,RAL 3017,Rosa,#E63244
48.9104,67.4179,44.2227,RAL 3017,Rosa,#E63244
55.1646,62.3857,38.7484,RAL 3017,Rosa,#E63244
50.142,78.2645,44.6529,RAL 3017,Rosa,#E63244
44.5393,65.6896,31.5845,RAL 3017,Rosa,#E63244
53.3734,64.8778,32.9829,RAL 3017,Rosa,#E63244
56.299,80.5361,46.043,RAL 3017,Rosa,#E63244
48.6469,61.7353,22.4557,RAL 3017,Rosa,#E63244
44.4929,64.8277,40.834,RAL 3017,Rosa,#E63244
51.2135,66.2181,30.0311,RAL 3017,Rosa,#E63244
38.6889,59.8823,31.3708,RAL 3017,Rosa,#E63244
52.5486,70.3854,32.6688,RAL 3017,Rosa,#E63244
57.2653,60.8255,17.1547,RAL 3017,Rosa,#E63244
54.2043,66.2218,38.7379,RAL 3017,Rosa,#E63244
44.9836,71.5897,29.6938,RAL 3017,Rosa,#E63244
46.5637,78.1122,35.1548,RAL 3017,Rosa,#E63244
51.3173,69.567,30.0615,RAL 3017,Rosa,#E63244
46.8258,71.7631,30.35,RAL 3017,Rosa,#E63244
53.0008,69.2189,30.2946,RAL 3017,Rosa,#E63244
49.7548,72.058,42.7179,RAL 3017,Rosa,#E63244
57.6813,63.9891,37.5589,RAL 3017,Rosa,#E63244
34.1148,65.1604,32.3896,RAL 3017,Rosa,#E63244
51.3604,67.9692,33.7803,RAL 3017,Rosa,#E63244
59.5493,66.1053,36.3314,RAL 3017,Rosa,#E63244
51.4451,62.348,26.4777,RAL 3017,Rosa,#E63244
55.2557,62.3041,28.1762,RAL 3017,Rosa,#E63244
57.0886,65.9014,34.7312,RAL 3017,Rosa,#E63244
47.2306,67.1311,35.2222,RAL 3017,Rosa,#E63244
57.9099,65.0581,29.8425,RAL 3017,Rosa,#E63244
61.8284,63.5518,35.0971,RAL 3017,Rosa,#E63244
66.7228,59.1489,40.224,RAL 3017,Rosa,#E63244
53.5249,74.0269,33.2963,RAL 3017,Rosa,#E63244
53.4179,74.8174,35.1039,RAL 3017,Rosa,#E63244
52.9112,63.7588,34.1528,RAL 3017,Rosa,#E63244
57.9401,73.1604,39.9906,RAL 3017,Rosa,#E63244
54.3093,71.1543,33.7463,RAL 3017,Rosa,#E63244
42.5122,71.2894,38.9629,RAL 3017,Rosa,#E63244
48.028,69.1681,32.2672,RAL 3017,Rosa,#E63244
63.4685,64.8531,30.2301,RAL 3017,Rosa,#E63244
53.8146,70.3017,43.008,RAL 3017,Rosa,#E63244
47.3228,65.5898,31.4454,RAL 3017,Rosa,#E63244
39.8289,70.9218,22.9385,RAL 3017,Rosa,#E63244
46.0789,70.8035,36.2075,RAL 3017,Rosa,#E63244
52.3539,74.7159,26.3449,RAL 3017,Rosa,#E63244
59.1258,63.1721,48.7863,RAL 3017,Rosa,#E63244
51.3288,63.5144,33.9877,RAL 3017,Rosa,#E63244
52.0938,62.3656,29.5137,RAL 3017,Rosa,#E63244
57.7643,76.328,33.7423,RAL 3017,Rosa,#E63244
49.7868,61.2914,26.2835,RAL 3017,Rosa,#E63244
55.6338,72.4039,38.9999,RAL 3017,Rosa,#E63244
56.5756,64.4869,36.4449,RAL 3017,Rosa,#E63244
45.4753,82.6715,35.7789,RAL 3017,Rosa,#E63244
64.9461,60.939,34.3697,RAL 3017,Rosa,#E63244
55.9622,65.9151,32.3066,RAL 3017,Rosa,#E63244
47.2697,72.589,34.5671,RAL 3017,Rosa,#E63244
52.7179,60.7805,31.3137,RAL 3017,Rosa,#E63244
56.1697,76.782,30.7509,RAL 3017,Rosa,#E63244
49.0546,60.1857,28.9851,RAL 3017,Rosa,#E63244
46.9991,81.9227,43.3933,RAL 3017,Rosa,#E63244
59.9257,87.153,43.0484,RAL 3017,Rosa,#E63244
36.6969,66.0342,40.9133,RAL 3017,Rosa,#E63244
46.9252,73.8055,27.3496,RAL 3017,Rosa,#E63244
57.6903,59.949,25.1105,RAL 3017,Rosa,#E63244
44.3123,76.6356,33.2067,RAL 3017,Rosa,#E63244
60.5658,59.5727,30.1045,RAL 3017,Rosa,#E63244
40.7438,64.3031,20.6161,RAL 3017,Rosa,#E63244
49.5362,67.2493,34.3335,RAL 3017,Rosa,#E63244
57.1087,55.8181,36.0271,RAL 3017,Rosa,#E63244
40.534,73.2512,49.2704,RAL 3017,Rosa,#E63244
50.2041,64.1959,30.3587,RAL 3017,Rosa,#E63244
50.6111,57.3734,31.4127,RAL 3017,Rosa,#E63244
57.9402,60.6996,32.5187,RAL 3017,Rosa,#E63244
53.4424,61.7435,27.7945,RAL 3017,Rosa,#E63244
52.9962,75.2885,43.1436,RAL 3017,Rosa,#E63244
53.0536,81.3723,37.2002,RAL 3017,Rosa,#E63244
53.1111,64.6123,38.2573,RAL 3017,Rosa,#E63244
46.5768,65.6977,25.1906,RAL 3017,Rosa,#E63244
54.1642,70.1747,26.2101,RAL 3017,Rosa,#E63244
54.878,81.1522,44.003,RAL 3017,Rosa,#E63244
42.7285,59.7876,23.249,RAL 3017,Rosa,#E63244
54.7254,67.9598,37.9464,RAL 3017,Rosa,#E63244
43.2011,65.0399,39.3969,RAL 3017,Rosa,#E63244
67.1504,78.6445,44.6192,RAL 3017,Rosa,#E63244
54.9577,54.3947,34.017,RAL 3017,Rosa,#E63244
44.0339,69.2375,36.1239,RAL 3017,Rosa,#E63244
55.3147,60.0112,42.8253,RAL 3017,Rosa,#E63244
47.0954,76.228,37.248,RAL 3017,Rosa,#E63244
47.9458,77.7433,38.0052,RAL 3017,Rosa,#E63244
55.0304,59.0699,33.4827,RAL 3017,Rosa,#E63244
70.3791,59.3583,31.2713,RAL 3017,Rosa,#E63244
54.9072,70.6737,33.7488,RAL 3017,Rosa,#E63244
44.5305,75.7998,37.0596,RAL 3017,Rosa,#E63244
55.1786,73.8078,45.6183,RAL 3017,Rosa,#E63244
51.6495,62.5736,27.4007,RAL 3017,Rosa,#E63244
62.9768,62.2442,30.4493,RAL 3017,Rosa,#E63244
50.8393,73.6833,29.2509,RAL 3017,Rosa,#E63244
63.4833,64.6859,32.1966,RAL 3017,Rosa,#E63244
51.1581,71.1152,40.8367,RAL 3017,Rosa,#E63244
60.4391,66.4797,30.0638,RAL 3017,Rosa,#E63244
44.898,68.8766,37.9057,RAL 3017,Rosa,#E63244
52.1885,67.4319,27.7225,RAL 3017,Rosa,#E63244
50.2021,66.0468,40.3215,RAL 3017,Rosa,#E63244
50.7549,72.827,26.6569,RAL 3017,Rosa,#E63244
50.6214,59.209,30.3289,RAL 3017,Rosa,#E63244
59.5158,75.7936,38.2766,RAL 3017,Rosa,#E63244
34.6237,58.4899,25.2358,RAL 3017,Rosa,#E63244
49.7558,75.5748,45.0835,RAL 3017,Rosa,#E63244
43.1045,64.5639,37.3918,RAL 3017,Rosa,#E63244
50.93,66.1522,33.1339,RAL 3017,Rosa,#E63244
58.8551,71.5486,35.637,RAL 3017,Rosa,#E63244
49.0447,64.3011,32.2527,RAL 3017,Rosa,#E63244
54.4173,68.2273,35.0677,RAL 3017,Rosa,#E63244
44.4962,75.1629,43.2539,RAL 3017,Rosa,#E63244
65.3053,64.3606,29.8338,RAL 3017,Rosa,#E63244
56.4946,66.4011,27.8253,RAL 3017,Rosa,#E63244
39.6414,55.6184,33.4127,RAL 3017,Rosa,#E63244
54.1286,72.2695,36.8207,RAL 3017,Rosa,#E63244
54.5041,73.7085,37.376,RAL 3017,Rosa,#E63244
36.6364,73.7862,31.779,RAL 3017,Rosa,#E63244
40.2021,61.3317,37.8731,RAL 3017,Rosa,#E63244
38.8129,66.8855,33.359,RAL 3017,Rosa,#E63244
43.862,61.3448,41.2245,RAL 3018,Rojo fresa,#D53032
40.0522,48.159,29.6576,RAL 3018,Rojo fresa,#D53032
63.3773,65.5058,39.2511,RAL 3018,Rojo fresa,#D53032
48.5371,52.4296,27.9811,RAL 3018,Rojo fresa,#D53032
55.5272,54.3041,29.7982,RAL 3018,Rojo fresa,#D53032
46.7238,67.18,43.1023,RAL 3018,Rojo fresa,#D53032
40.3327,66.8212,48.8946,RAL 3018,Rojo fresa,#D53032
54.8684,61.7496,32.1199,RAL 3018,Rojo fresa,#D53032
42.8569,67.4551,35.6373,RAL 3018,Rojo fresa,#D53032
41.9871,61.9836,39.0787,RAL 3018,Rojo fresa,#D53032
57.9406,53.8453,36.6399,RAL 3018,Rojo fresa,#D53032
56.9857,55.343,39.8606,RAL 3018,Rojo fresa,#D53032
53.63,77.8689,65.2786,RAL 3018,Rojo fresa,#D53032
43.241,60.0873,33.7145,RAL 3018,Rojo fresa,#D53032
47.3002,66.6289,39.4554,RAL 3018,Rojo fresa,#D53032
51.3185,53.4977,32.3694,RAL 3018,Rojo fresa,#D53032
57.2202,64.9232,45.3858,RAL 3018,Rojo fresa,#D53032
39.6864,60.1925,28.9067,RAL 3018,Rojo fresa,#D53032
61.1181,62.1966,39.5048,RAL 3018,Rojo fresa,#D53032
49.4852,81.8428,47.5182,RAL 3018,Rojo fresa,#D53032
52.0729,57.6146,27.4563,RAL 3018,Rojo fresa,#D53032
57.5023,53.632,32.7986,RAL 3018,Rojo fresa,#D53032
36.9189,67.249,32.0752,RAL 3018,Rojo fresa,#D53032
46.1737,71.5011,41.3733,RAL 3018,Rojo fresa,#D53032
51.707,51.2714,36.0437,RAL 3018,Rojo fresa,#D53032
47.8793,59.6077,36.1364,RAL 3018,Rojo fresa,#D53032
52.9819,59.1549,34.3955,RAL 3018,Rojo fresa,#D53032
52.5524,74.3695,45.3773,RAL 3018,Rojo fresa,#D53032
50.894,62.6549,44.6405,RAL 3018,Rojo fresa,#D53032
47.7566,51.007,34.7205,RAL 3018,Rojo fresa,#D53032
44.0835,58.7712,37.4155,RAL 3018,Rojo fresa,#D53032
39.3757,78.4655,52.1919,RAL 3018,Rojo fresa,#D53032
47.2005,56.6942,39.8417,RAL 3018,Rojo fresa,#D53032
50.2842,52.1868,32.583,RAL 3018,Rojo fresa,#D53032
50.0331,71.5588,45.7597,RAL 3018,Rojo fresa,#D53032
41.1844,68.2167,39.2122,RAL 3018,Rojo fresa,#D53032
34.4442,49.3892,30.3782,RAL 3018,Rojo fresa,#D53032
51.6551,72.1584,41.7695,RAL 3018,Rojo fresa,#D53032
41.3767,60.6187,31.1956,RAL 3018,Rojo fresa,#D53032
49.2047,54.8759,38.6337,RAL 3018,Rojo fresa,#D53032
54.7352,65.4299,34.699,RAL 3018,Rojo fresa,#D53032
42.3814,58.829,43.6252,RAL 3018,Rojo fresa,#D53032
50.5246,58.9523,25.0563,RAL 3018,Rojo fresa,#D53032
41.3708,63.1483,36.1458,RAL 3018,Rojo fresa,#D53032
49.2127,66.8293,41.9985,RAL 3018,Rojo fresa,#D53032
40.1167,68.0173,47.067,RAL 3018,Rojo fresa,#D53032
52.3204,51.613,33.6063,RAL 3018,Rojo fresa,#D53032
50.4073,58.1088,37.985,RAL 3018,Rojo fresa,#D53032
46.9911,61.6807,38.0194,RAL 3018,Rojo fresa,#D53032
40.2225,59.8728,40.3861,RAL 3018,Rojo fresa,#D53032
40.3653,52.039,37.0313,RAL 3018,Rojo fresa,#D53032
45.6005,61.2652,30.8601,RAL 3018,Rojo fresa,#D53032
44.8944,70.4904,43.4643,RAL 3018,Rojo fresa,#D53032
34.7692,52.3115,38.3937,RAL 3018,Rojo fresa,#D53032
50.8685,53.3409,33.9454,RAL 3018,Rojo fresa,#D53032
56.037,63.7365,50.1325,RAL 3018,Rojo fresa,#D53032
50.4202,57.8521,35.9323,RAL 3018,Rojo fresa,#D53032
45.3614,70.9359,49.689,RAL 3018,Rojo fresa,#D53032
36.4492,63.1602,40.5558,RAL 3018,Rojo fresa,#D53032
34.0382,62.1371,43.6982,RAL 3018,Rojo fresa,#D53032
36.4303,72.1092,44.0369,RAL 3018,Rojo fresa,#D53032
42.9072,60.2185,36.5667,RAL 3018,Rojo fresa,#D53032
51.2921,64.0758,35.0874,RAL 3018,Rojo fresa,#D53032
44.8042,63.4609,44.7662,RAL 3018,Rojo fresa,#D53032
33.5244,66.4555,39.2139,RAL 3018,Rojo fresa,#D53032
39.2824,49.3341,31.5158,RAL 3018,Rojo fresa,#D53032
55.6584,58.954,40.6661,RAL 3018,Rojo fresa,#D53032
52.4102,50.1105,34.2401,RAL 3018,Rojo fresa,#D53032
45.5232,59.0325,33.5693,RAL 3018,Rojo fresa,#D53032
59.6863,57.5074,45.4495,RAL 3018,Rojo fresa,#D53032
40.9643,64.6637,33.4387,RAL 3018,Rojo fresa,#D53032
34.5535,71.8901,40.4166,RAL 3018,Rojo fresa,#D53032
58.5576,58.5106,28.1738,RAL 3018,Rojo fresa,#D53032
39.9166,57.8757,35.7877,RAL 3018,Rojo fresa,#D53032
57.7909,60.2577,46.1851,RAL 3018,Rojo fresa,#D53032
43.7084,60.5996,42.7303,RAL 3018,Rojo fresa,#D53032
42.4426,60.3058,38.6553,RAL 3018,Rojo fresa,#D53032
34.257,61.1642,47.7195,RAL 3018,Rojo fresa,#D53032
62.2324,59.5033,36.0448,RAL 3018,Rojo fresa,#D53032
56.1051,57.9555,43.5411,RAL 3018,Rojo fresa,#D53032
40.0477,67.2255,37.473,RAL 3018,Rojo fresa,#D53032
45.3933,66.7141,45.7992,RAL 3018,Rojo fresa,#D53032
57.115,58.4496,36.9474,RAL 3018,Rojo fresa,#D53032
48.0493,59.693,22.6223,RAL 3018,Rojo fresa,#D53032
54.9043,57.2987,36.3934,RAL 3018,Rojo fresa,#D53032
41.9807,65.7773,43.0089,RAL 3018,Rojo fresa,#D53032
42.4347,60.8379,28.0128,RAL 3018,Rojo fresa,#D53032
35.1099,61.8516,40.8063,RAL 3018,Rojo fresa,#D53032
47.0335,58.4964,28.4104,RAL 3018,Rojo fresa,#D53032
48.2979,69.0692,36.3044,RAL 3018,Rojo fresa,#D53032
47.6651,58.2874,39.3469,RAL 3018,Rojo fresa,#D53032
57.3157,55.538,31.1291,RAL 3018,Rojo fresa,#D53032
42.447,80.0781,47.3837,RAL 3018,Rojo fresa,#D53032
40.1321,66.9325,45.2654,RAL 3018,Rojo fresa,#D53032
41.3769,51.4247,31.5735,RAL 3018,Rojo fresa,#D53032
62.186,65.1876,41.3168,RAL 3018,Rojo fresa,#D53032
39.4661,57.0062,33.1356,RAL 3018,Rojo fresa,#D53032
44.0821,58.7198,36.1091,RAL 3018,Rojo fresa,#D53032
31.0183,67.8957,36.5385,RAL 3018,Rojo fresa,#D53032
38.2974,65.3558,31.6014,RAL 3018,Rojo fresa,#D53032
41.5623,63.3734,31.5033,RAL 3018,Rojo fresa,#D53032
47.7019,59.591,39.4503,RAL 3018,Rojo fresa,#D53032
44.0835,56.7594,45.0778,RAL 3018,Rojo fresa,#D53032
45.3937,73.0705,43.1484,RAL 3018,Rojo fresa,#D53032
45.7042,57.7663,27.6783,RAL 3018,Rojo fresa,#D53032
51.4803,64.9441,37.3498,RAL 3018,Rojo fresa,#D53032
48.2867,54.807,33.1507,RAL 3018,Rojo fresa,#D53032
45.3216,67.7111,46.6017,RAL 3018,Rojo fresa,#D53032
44.3369,65.8442,32.05,RAL 3018,Rojo fresa,#D53032
45.7221,67.7563,48.0048,RAL 3018,Rojo fresa,#D53032
49.1895,59.4359,32.9718,RAL 3018,Rojo fresa,#D53032
46.2802,76.1159,59.4491,RAL 3018,Rojo fresa,#D53032
43.9208,53.3976,34.735,RAL 3018,Rojo fresa,#D53032
50.0592,66.3647,37.3267,RAL 3018,Rojo fresa,#D53032
51.7933,64.4022,41.2188,RAL 3018,Rojo fresa,#D53032
54.4002,64.4721,43.7143,RAL 3018,Rojo fresa,#D53032
39.3822,50.533,38.7773,RAL 3018,Rojo fresa,#D53032
50.5725,66.9937,45.7303,RAL 3018,Rojo fresa,#D53032
50.9407,66.413,42.969,RAL 3018,Rojo fresa,#D53032
58.677,57.4081,36.5652,RAL 3018,Rojo fresa,#D53032
39.0102,64.7369,38.6107,RAL 3018,Rojo fresa,#D53032
43.0614,73.4284,48.8913,RAL 3018,Rojo fresa,#D53032
48.237,63.0371,34.1473,RAL 3018,Rojo fresa,#D53032
55.6734,54.0528,37.5783,RAL 3018,Rojo fresa,#D53032
47.7523,69.0307,28.8351,RAL 3018,Rojo fresa,#D53032
61.4947,74.0145,45.1862,RAL 3018,Rojo fresa,#D53032
53.1385,55.7444,41.0907,RAL 3018,Rojo fresa,#D53032
51.8707,65.5495,41.3412,RAL 3018,Rojo fresa,#D53032
51.5017,58.8535,35.2327,RAL 3018,Rojo fresa,#D53032
49.2238,55.8908,33.9222,RAL 3018,Rojo fresa,#D53032
48.6514,56.9394,38.4832,RAL 3018,Rojo fresa,#D53032
57.1633,65.9073,36.2609,RAL 3018,Rojo fresa,#D53032
42.7449,61.162,53.0418,RAL 3018,Rojo fresa,#D53032
46.1418,56.0429,35.1781,RAL 3018,Rojo fresa,#D53032
45.1137,63.993,46.4347,RAL 3018,Rojo fresa,#D53032
54.3676,62.3608,32.9975,RAL 3018,Rojo fresa,#D53032
39.8942,60.2612,35.3569,RAL 3018,Rojo fresa,#D53032
49.9218,60.5169,32.5364,RAL 3018,Rojo fresa,#D53032
55.1018,74.6667,56.1774,RAL 3018,Rojo fresa,#D53032
46.2361,66.1004,41.7052,RAL 3018,Rojo fresa,#D53032
40.2774,65.8025,47.2392,RAL 3018,Rojo fresa,#D53032
34.7364,58.9263,34.4491,RAL 3018,Rojo fresa,#D53032
48.9569,83.7707,54.411,RAL 3018,Rojo fresa,#D53032
43.1547,68.1061,45.9031,RAL 3018,Rojo fresa,#D53032
30.5541,82.1609,54.2098,RAL 3018,Rojo fresa,#D53032
47.6075,62.1145,45.4144,RAL 3018,Rojo fresa,#D53032
38.0457,77.4807,46.7368,RAL 3018,Rojo fresa,#D53032
56.7179,56.9614,28.8047,RAL 3018,Rojo fresa,#D53032
56.3722,49.8152,38.9102,RAL 3018,Rojo fresa,#D53032
61.3946,74.8208,51.1899,RAL 3018,Rojo fresa,#D53032
32.8672,73.2819,55.925,RAL 3020,Rojo tráfico,#CC0605
39.2687,78.5079,58.3432,RAL 3020,Rojo tráfico,#CC0605
33.264,81.17,57.5438,RAL 3020,Rojo tráfico,#CC0605
50.4944,67.8767,49.4153,RAL 3020,Rojo tráfico,#CC0605
45.9441,66.9129,42.1694,RAL 3020,Rojo tráfico,#CC0605
48.1973,81.6806,68.5491,RAL 3020,Rojo tráfico,#CC0605
44.7968,62.1884,52.9814,RAL 3020,Rojo tráfico,#CC0605
37.5359,66.9265,57.138,RAL 3020,Rojo tráfico,#CC0605
44.9414,60.8301,49.9078,RAL 3020,Rojo tráfico,#CC0605
37.9168,60.0872,49.8422,RAL 3020,Rojo tráfico,#CC0605
50.168,67.7975,55.7925,RAL 3020,Rojo tráfico,#CC0605
39.2979,74.2053,60.8462,RAL 3020,Rojo tráfico,#CC0605
47.6498,66.4943,59.8874,RAL 3020,Rojo tráfico,#CC0605
41.8447,77.7975,55.1406,RAL 3020,Rojo tráfico,#CC0605
39.3038,60.014,42.1537,RAL 3020,Rojo tráfico,#CC0605
45.1146,60.6318,45.91,RAL 3020,Rojo tráfico,#CC0605
60.8184,73.1649,51.3369,RAL 3020,Rojo tráfico,#CC0605
23.6774,69.1545,56.1737,RAL 3020,Rojo tráfico,#CC0605
44.3993,68.3599,55.3941,RAL 3020,Rojo tráfico,#CC0605
38.5482,69.809,62.3667,RAL 3020,Rojo tráfico,#CC0605
31.4891,56.7009,45.3599,RAL 3020,Rojo tráfico,#CC0605
32.5914,54.617,42.6874,RAL 3020,Rojo tráfico,#CC0605
43.3167,53.2606,46.8087,RAL 3020,Rojo tráfico,#CC0605
43.256,58.3429,44.7819,RAL 3020,Rojo tráfico,#CC0605
35.1921,63.2111,54.6182,RAL 3020,Rojo tráfico,#CC0605
38.113,71.0097,54.5955,RAL 3020,Rojo tráfico,#CC0605
38.9317,53.1731,43.5536,RAL 3020,Rojo tráfico,#CC0605
37.7698,74.8669,60.3344,RAL 3020,Rojo tráfico,#CC0605
40.8295,67.3609,57.0265,RAL 3020,Rojo tráfico,#CC0605
43.6208,68.3765,58.7463,RAL 3020,Rojo tráfico,#CC0605
28.1191,54.689,45.4082,RAL 3020,Rojo tráfico,#CC0605
48.6933,78.7135,59.4817,RAL 3020,Rojo tráfico,#CC0605
50.6321,65.3203,57.7565,RAL 3020,Rojo tráfico,#CC0605
45.9659,61.9199,53.6002,RAL 3020,Rojo tráfico,#CC0605
37.2579,73.105,69.9194,RAL 3020,Rojo tráfico,#CC0605
43.3034,61.7865,52.0779,RAL 3020,Rojo tráfico,#CC0605
42.8704,71.3866,55.6894,RAL 3020,Rojo tráfico,#CC0605
36.3758,70.2246,63.2134,RAL 3020,Rojo tráfico,#CC0605
48.7304,57.5716,35.9985,RAL 3020,Rojo tráfico,#CC0605
46.0939,80.4999,49.3978,RAL 3020,Rojo tráfico,#CC0605
42.6981,74.1887,53.7567,RAL 3020,Rojo tráfico,#CC0605
